251.772,251.695,251.703,251.671,251.673,251.724,251.679,251.709,251.416,251.526,251.559,251.659,251.188,251.67,251.488,251,251.435,250.979,251.024,250.622,251.163,251.302,251.153,251.45,251.617
251.657,251.583,251.636,251.52,251.46,251.461,251.669,251.031,251.391,250.854,250.749,251.481,251.07,251.657,251.488,251.667,250.679,250.99,250.881,251.499,251.031,250.745,250.027,251.05,251.36
251.771,251.698,251.702,251.672,251.684,251.723,251.678,251.724,251.423,251.542,251.562,251.67,251.187,251.669,251.491,251.003,251.446,250.985,251.043,250.62,251.164,251.305,251.147,251.447,251.601
251.674,251.532,251.5,251.43,251.538,251.542,251.461,251.685,250.903,251.264,251.367,251.53,250.153,251.442,250.892,249.816,250.949,249.792,250.186,248.869,250.411,250.718,250.285,251.019,251.357
251.674,251.534,251.503,251.434,251.539,251.546,251.457,251.689,250.905,251.268,251.361,251.533,250.198,251.446,250.929,249.826,250.953,249.795,250.189,248.958,250.408,250.711,250.285,251.012,251.351
251.656,251.587,251.638,251.523,251.457,251.469,251.671,251.021,251.322,250.847,250.748,251.477,251.07,251.662,251.49,251.671,250.701,250.994,250.972,251.508,251.046,250.762,250.056,251.067,251.39
251.491,251.368,251.477,251.351,251.18,251.155,251.54,250.308,251.371,249.993,249.794,251.214,250.306,251.531,251.263,251.55,249.778,250.427,250.756,251.26,250.36,249.79,248.539,250.465,251.147
251.741,251.191,251.618,251.694,251.727,251.668,251.057,250.755,249.542,251.044,250.196,250.774,249.898,250.855,251.392,251.593,251.151,251.708,250.552,250.418,250.747,251.318,250.814,250.955,251.513
251.637,251.484,251.438,251.337,251.477,251.497,251.37,251.661,250.767,251.173,251.279,251.48,249.87,251.354,250.898,248.965,250.341,248.76,249.876,248.728,250.042,250.424,250.027,250.928,251.256
251.476,251.37,251.463,251.338,251.139,251.156,251.527,250.295,251.375,249.711,249.749,251.149,249.94,251.515,251.214,251.528,249.748,250.428,250.753,251.292,250.258,249.702,248.176,250.379,251.136
251.477,251.37,251.463,251.339,251.139,251.156,251.527,250.296,251.38,249.771,249.757,251.154,249.988,251.516,251.223,251.542,249.752,250.424,250.748,251.291,250.268,249.703,248.253,250.389,251.136
251.738,251.167,251.604,251.694,251.726,251.653,251.062,250.764,249.647,251.036,250.205,250.786,249.902,250.854,251.391,251.585,251.228,251.724,250.555,250.429,250.758,251.326,250.805,250.932,251.513
251.455,251.337,251.439,251.303,251.111,251.101,251.508,250.111,251.371,249.845,249.29,251.098,250.225,251.49,251.191,251.574,249.539,250.238,250.66,251.193,250.254,249.601,248.318,250.369,251.072
251.613,251.435,251.377,251.292,251.433,251.453,251.342,251.686,250.603,251.075,251.309,251.447,249.973,251.306,250.877,249.209,250.72,249.165,249.683,248.63,249.895,250.323,249.825,250.796,251.207
251.456,251.337,251.44,251.304,251.108,251.101,251.509,250.108,251.381,249.847,249.375,251.082,250.218,251.487,251.188,251.575,249.541,250.258,250.684,251.206,250.265,249.623,248.321,250.366,251.073
251.724,251.126,251.607,251.699,251.673,251.678,250.976,250.658,249.49,250.834,249.845,250.676,249.585,250.713,251.345,251.5,251.45,251.591,250.381,250.228,250.685,251.108,250.625,250.82,251.594
251.727,251.15,251.613,251.705,251.676,251.68,250.978,250.659,249.571,250.851,249.905,250.681,249.592,250.718,251.343,251.508,251.456,251.617,250.401,250.239,250.698,251.142,250.642,250.839,251.596
251.728,251.183,251.608,251.703,251.721,251.675,250.702,250.372,249.545,250.754,249.454,250.305,248.8,250.196,251.246,251.264,251.536,251.737,250.118,249.796,250.508,251.242,250.482,250.712,251.61
251.718,251.169,251.593,251.715,251.697,251.669,250.747,250.284,249.564,250.734,249.398,250.402,248.899,250.447,251.204,251.38,251.469,251.66,250.131,249.96,250.504,251.182,250.563,250.779,251.589
251.515,251.262,251.219,251.098,251.257,251.298,251.207,251.649,250.037,250.728,251.08,251.272,249.607,251.202,250.728,248.63,250.549,248.541,249.037,247.866,249.02,249.894,248.842,250.378,251.018
251.544,251.315,251.281,251.174,251.307,251.352,251.263,251.667,250.234,250.887,251.181,251.341,249.781,251.245,250.771,248.851,250.646,248.765,249.274,248.253,249.48,250.075,249.338,250.539,251.092
251.513,251.261,251.223,251.097,251.259,251.296,251.197,251.648,250.051,250.736,251.07,251.262,249.612,251.206,250.722,248.624,250.557,248.551,249.013,247.879,249.095,249.891,248.94,250.38,251.016
251.287,251.08,251.264,251.109,250.865,250.785,251.291,249.259,251.254,249.144,248.884,251.04,249.817,251.368,250.922,251.503,248.751,249.778,250.43,250.919,249.782,248.789,247.445,250.07,250.738
251.7,251.124,251.576,251.701,251.675,251.648,250.692,250.272,249.55,250.655,249.605,249.95,248.379,250.355,251.177,251.382,251.522,251.657,249.618,249.809,250.028,251.074,250.433,250.64,251.57
251.492,251.15,251.216,251.07,251.116,251.107,251.126,251.615,249.896,250.029,250.834,251.111,248.898,251.272,250.598,247.897,250.242,247.995,248.87,247.637,249.25,249.784,249.114,249.853,250.765
251.292,251.091,251.242,251.039,250.846,250.776,251.396,249.415,251.301,249.359,248.682,250.971,249.781,251.35,250.907,251.43,248.152,249.506,250.439,250.771,249.546,248.852,247.291,250.165,250.724
251.689,251.08,251.581,251.693,251.661,251.636,250.647,250.231,249.516,250.579,249.63,250.299,248.645,250.341,251.14,251.379,251.533,251.62,249.98,249.579,250.438,251.088,250.439,250.672,251.55
251.689,251.078,251.581,251.693,251.66,251.636,250.646,250.234,249.515,250.571,249.629,250.299,248.649,250.33,251.152,251.379,251.537,251.624,249.999,249.657,250.437,251.097,250.438,250.671,251.552
251.498,251.183,251.224,251.076,251.082,251.153,251.105,251.673,249.888,250.255,250.91,251.067,248.568,251.293,250.587,248.026,250.212,248.013,248.862,247.653,249.224,249.744,249.11,249.613,250.649
251.492,251.16,251.216,251.07,251.121,251.111,251.127,251.619,249.893,250.109,250.846,251.116,248.887,251.269,250.605,247.831,250.236,248.007,248.86,247.625,249.25,249.789,249.109,249.858,250.765
251.498,251.183,251.224,251.077,251.095,251.154,251.113,251.674,249.891,250.247,250.912,251.078,248.648,251.294,250.589,248.037,250.229,248.032,248.863,247.66,249.228,249.746,249.126,249.589,250.67
251.663,251.082,251.571,251.681,251.587,251.579,250.301,249.771,249.199,250.405,249.66,250.293,247.955,250.271,251.108,251.396,251.613,251.693,250.049,249.778,250.457,250.987,249.972,250.537,251.533
251.737,251.213,251.572,251.733,251.782,251.746,250.79,250.714,249.665,251.192,248.553,250.251,248.287,249.012,251.22,250.458,251.601,251.742,250.038,248.696,250.26,251.323,250.644,250.986,251.597
